amplitude,1.0,1.3333333333333333,1.6666666666666665,2.0,2.333333333333333,2.6666666666666665,3.0,3.333333333333333,3.6666666666666665,4.0
0.10471975511965977,1.7719317028145711,1.896004338447394,1.7669682950464365,1.882008642979617,2.43755295245238,2.747359084824415,3.3952923849019103,3.8382770315564976,4.293311196527562,5.096719723971177
0.2094395102393195,4.78412233708811,5.16511973134822,6.212992198376251,6.665136000305765,9.629281907861763,10.495023162540617,7.686317979377647,12.434508768561976,17.137264072264742,16.28561173302273
0.31415926535897926,12.537213431792935,9.943444933060231,19.794808617099225,10.982082960863991,21.41902842200295,20.403455094757778,33.66795530301297,31.19747978262545,37.04209427335587,36.92662097972556
0.418879020478639,18.53070729560613,20.369823215045024,16.81622700022693,20.768941142630727,26.92047559496865,24.973928031354106,36.84688605506616,36.88477211351208,55.69952309105485,47.93721135054474
0.5235987755982988,24.378256762104666,24.50353828677363,27.9457997782558,38.156371386395996,37.03748802969097,32.3732301544327,55.26895222310903,59.57863288628539,64.92864926629905,67.65843644167754
0.6283185307179585,38.28528212870071,34.70632320579533,45.92610253049393,31.122243559963636,42.22954417322915,70.47987233123011,90.06540666245901,77.70466469942451,96.26254207206786,92.37943327041565
0.7330382858376183,74.59632257963293,56.659012632332484,54.41094534334062,62.14991542669184,75.29916624651084,90.74088042973194,111.12610934040332,113.73700900764887,121.01641336059707,137.6900436532626
0.8377580409572781,83.7030592766401,74.77731484501267,109.41059141925068,113.37927762608497,131.76790233523383,121.1509858350109,140.68898860142545,139.4485134167307,139.93477442464714,166.2526725374847
0.9424777960769378,99.17837024002256,93.3174695722497,102.4607215346869,153.43328721113244,129.69313445616106,132.25085840048902,128.68248651709777,167.01350163426153,163.8866356229191,189.85373253311124
1.0471975511965976,125.86250700205998,128.95956349678008,138.76291381725693,157.7291909693591,146.862943882277,155.26920365623758,173.52038468851654,185.04351723671718,240.82019929266116,239.92912123124316
